Date(UTC),type,Amount,Asset,Symbol
33:05.5,COMMISSION,-0.05944,USDT,LUNAUSDT
33:05.5,COMMISSION,-0.0237768,USDT,LUNAUSDT
33:44.5,COMMISSION,-0.020784,USDT,CTKUSDT
39:15.7,COMMISSION,-0.059976,USDT,LUNAUSDT
39:15.7,COMMISSION,-0.0719736,USDT,LUNAUSDT
45:27.1,REALIZED_PNL,2.684,USDT,LUNAUSDT
45:27.1,COMMISSION,-0.23996,USDT,LUNAUSDT
46:02.1,COMMISSION,-0.199524,USDT,BNBUSDT
46:22.1,COMMISSION,-0.15955839,USDT,BNBUSDT
46:22.1,COMMISSION,-0.0398832,USDT,BNBUSDT
50:03.7,COMMISSION,-0.10839528,USDT,BNBUSDT
50:03.7,REALIZED_PNL,1.76479,USDT,BNBUSDT
50:03.7,COMMISSION,-0.0923404,USDT,BNBUSDT
50:03.7,REALIZED_PNL,2.06091,USDT,BNBUSDT
50:51.4,COMMISSION,-0.060222,USDT,LUNAUSDT
50:51.4,COMMISSION,-0.060224,USDT,LUNAUSDT
52:41.3,COMMISSION,-0.242296,USDT,LUNAUSDT
13:22.0,REALIZED_PNL,-0.0975,USDT,LUNAUSDT
13:22.0,COMMISSION,-0.060418,USDT,LUNAUSDT
13:22.0,COMMISSION,-0.0241672,USDT,LUNAUSDT
13:22.0,REALIZED_PNL,-0.0185,USDT,LUNAUSDT
13:22.0,COMMISSION,-0.0241672,USDT,LUNAUSDT
13:22.0,COMMISSION,-0.012084,USDT,LUNAUSDT
13:22.0,REALIZED_PNL,-0.039,USDT,LUNAUSDT
13:22.0,REALIZED_PNL,-0.039,USDT,LUNAUSDT
20:54.4,REALIZED_PNL,0.11581,USDT,BNBUSDT
20:54.4,COMMISSION,-0.03586824,USDT,BNBUSDT
20:54.4,COMMISSION,-0.14745832,USDT,BNBUSDT
20:54.4,REALIZED_PNL,0.02817,USDT,BNBUSDT
20:54.4,REALIZED_PNL,0.32551999,USDT,BNBUSDT
20:54.4,COMMISSION,-0.41447744,USDT,BNBUSDT
22:49.2,COMMISSION,-0.200024,USDT,BNBUSDT
23:25.2,COMMISSION,-0.400016,USDT,BNBUSDT
42:36.6,REALIZED_PNL,-1.4025,USDT,LUNAUSDT
42:36.6,COMMISSION,-0.059896,USDT,LUNAUSDT
44:57.0,REALIZED_PNL,1.51666666,USDT,BNBUSDT
44:57.0,COMMISSION,-0.20062,USDT,BNBUSDT
45:28.3,COMMISSION,-0.0208,USDT,CTKUSDT
45:53.1,REALIZED_PNL,3.87333333,USDT,BNBUSDT
45:53.1,COMMISSION,-0.401576,USDT,BNBUSDT
48:26.2,COMMISSION,-0.060982,USDT,LUNAUSDT
48:59.8,REALIZED_PNL,0.46875,USDT,LUNAUSDT
48:59.8,COMMISSION,-0.121364,USDT,LUNAUSDT
51:37.3,COMMISSION,-0.06082,USDT,LUNAUSDT
51:37.3,COMMISSION,-0.060808,USDT,LUNAUSDT
53:08.2,COMMISSION,-0.121624,USDT,LUNAUSDT
53:08.2,COMMISSION,-0.060816,USDT,LUNAUSDT
53:08.2,REALIZED_PNL,0.2871875,USDT,LUNAUSDT
53:08.2,REALIZED_PNL,0.2821875,USDT,LUNAUSDT
53:08.2,REALIZED_PNL,0.554375,USDT,LUNAUSDT
53:08.2,COMMISSION,-0.060814,USDT,LUNAUSDT
57:16.1,COMMISSION,-0.0025344,USDT,TLMUSDT
57:16.1,COMMISSION,-0.0571648,USDT,TLMUSDT
58:47.7,COMMISSION,-0.013972,USDT,TLMUSDT
00:08.4,FUNDING_FEE,-0.05771461,USDT,CTKUSDT
00:10.6,FUNDING_FEE,-0.01824452,USDT,TLMUSDT
00:35.2,COMMISSION,-0.0424328,USDT,SANDUSDT
00:35.2,COMMISSION,-0.01752345,USDT,SANDUSDT
00:44.2,COMMISSION,-0.07250064,USDT,TLMUSDT
00:44.2,REALIZED_PNL,-2.92639999,USDT,TLMUSDT
03:33.9,COMMISSION,-0.00552024,USDT,SANDUSDT
03:33.9,COMMISSION,-0.27049568,USDT,SANDUSDT
05:36.7,COMMISSION,-0.0555824,USDT,SANDUSDT
07:43.3,COMMISSION,-0.02847391,USDT,SANDUSDT
07:43.3,REALIZED_PNL,0.82084985,USDT,SANDUSDT
07:43.3,COMMISSION,-0.22695057,USDT,SANDUSDT
07:43.3,REALIZED_PNL,6.53452617,USDT,SANDUSDT
07:43.3,REALIZED_PNL,4.09124397,USDT,SANDUSDT
07:43.3,COMMISSION,-0.14070873,USDT,SANDUSDT
07:55.0,COMMISSION,-0.08946688,USDT,SANDUSDT
07:55.0,COMMISSION,-0.04668785,USDT,SANDUSDT
07:55.0,COMMISSION,-0.00363443,USDT,SANDUSDT
08:57.6,COMMISSION,-0.140676,USDT,SANDUSDT
10:57.5,COMMISSION,-0.09469969,USDT,SANDUSDT
10:57.5,COMMISSION,-0.01826474,USDT,SANDUSDT
10:57.5,COMMISSION,-0.02753839,USDT,SANDUSDT
16:20.3,COMMISSION,-0.04572282,USDT,SANDUSDT
16:20.3,COMMISSION,-0.00969864,USDT,SANDUSDT
24:35.7,COMMISSION,-0.1167322,USDT,SANDUSDT
24:35.7,REALIZED_PNL,-5.91291249,USDT,SANDUSDT
27:50.2,REALIZED_PNL,-21.51273749,USDT,SANDUSDT
27:50.2,COMMISSION,-0.348687,USDT,SANDUSDT
33:16.6,COMMISSION,-0.085792,USDT,CTKUSDT
43:21.7,COMMISSION,-0.10628,USDT,CTKUSDT
44:14.9,REALIZED_PNL,0.34625,USDT,CTKUSDT
44:14.9,COMMISSION,-0.10612,USDT,CTKUSDT
44:59.2,COMMISSION,-0.0000019,BNB,CTKUSDT
44:59.2,REALIZED_PNL,-0.0005375,USDT,CTKUSDT
44:59.2,COMMISSION,-0.3168204,USDT,CTKUSDT
44:59.2,REALIZED_PNL,-0.16071249,USDT,CTKUSDT
46:05.4,COMMISSION,-0.1998064,USDT,CTKUSDT
48:25.3,COMMISSION,-0.144018,USDT,CTKUSDT
58:56.6,REALIZED_PNL,0.00564086,USDT,CTKUSDT
58:56.6,COMMISSION,-0.0021312,USDT,CTKUSDT
58:56.6,REALIZED_PNL,0.18896904,USDT,CTKUSDT
58:56.6,COMMISSION,-0.0117216,USDT,CTKUSDT
58:56.6,REALIZED_PNL,0.03102476,USDT,CTKUSDT
58:56.6,COMMISSION,-0.0713952,USDT,CTKUSDT
59:06.2,COMMISSION,-0.070356,USDT,CTKUSDT
59:06.2,COMMISSION,-0.188682,USDT,CTKUSDT
59:06.2,REALIZED_PNL,0.67621671,USDT,CTKUSDT
59:06.2,REALIZED_PNL,0.2521486,USDT,CTKUSDT
43:52.0,COMMISSION,-0.07976526,USDT,BCHUSDT
43:52.0,COMMISSION,-0.0846791,USDT,BCHUSDT
43:52.0,COMMISSION,-0.00464644,USDT,BCHUSDT
43:52.0,COMMISSION,-0.00232344,USDT,BCHUSDT
43:52.0,COMMISSION,-0.03691802,USDT,BCHUSDT
43:52.0,COMMISSION,-0.07150367,USDT,BCHUSDT
33:57.0,COMMISSION,-0.008592,USDT,CTKUSDT
33:57.0,COMMISSION,-0.098808,USDT,CTKUSDT
00:03.4,FUNDING_FEE,-0.07052395,USDT,BCHUSDT
00:07.8,FUNDING_FEE,-0.0262442,USDT,CTKUSDT
49:42.5,COMMISSION,-0.05238,USDT,CTKUSDT
50:17.1,COMMISSION,-0.00232772,USDT,BCHUSDT
50:17.1,REALIZED_PNL,0.01198702,USDT,BCHUSDT
50:17.1,COMMISSION,-0.00594973,USDT,BCHUSDT
50:17.1,REALIZED_PNL,0.01198702,USDT,BCHUSDT
50:17.1,REALIZED_PNL,0.01090702,USDT,BCHUSDT
50:17.1,COMMISSION,-0.07993335,USDT,BCHUSDT
50:17.1,COMMISSION,-0.05742163,USDT,BCHUSDT
50:17.1,REALIZED_PNL,0.41155436,USDT,BCHUSDT
50:17.1,COMMISSION,-0.04784692,USDT,BCHUSDT
50:17.1,COMMISSION,-0.00232812,USDT,BCHUSDT
50:17.1,COMMISSION,-0.07993335,USDT,BCHUSDT
50:17.1,REALIZED_PNL,0.41155436,USDT,BCHUSDT
50:17.1,REALIZED_PNL,0.01189702,USDT,BCHUSDT
50:17.1,COMMISSION,-0.00232815,USDT,BCHUSDT
50:17.1,REALIZED_PNL,0.03063349,USDT,BCHUSDT
50:17.1,REALIZED_PNL,0.22234986,USDT,BCHUSDT
50:17.1,COMMISSION,-0.00232815,USDT,BCHUSDT
50:17.1,REALIZED_PNL,0.28013983,USDT,BCHUSDT
01:07.2,COMMISSION,-0.020784,USDT,CTKUSDT
12:15.3,COMMISSION,-0.1102356,USDT,KSMUSDT
12:15.3,COMMISSION,-0.0979808,USDT,KSMUSDT
12:15.3,COMMISSION,-0.0244968,USDT,KSMUSDT
12:15.3,COMMISSION,-0.0122484,USDT,KSMUSDT
12:15.3,COMMISSION,-0.048992,USDT,KSMUSDT
12:15.3,COMMISSION,-0.024496,USDT,KSMUSDT
22:15.1,COMMISSION,-0.010388,USDT,CTKUSDT
26:20.9,COMMISSION,-0.0122416,USDT,KSMUSDT
26:20.9,COMMISSION,-0.024488,USDT,KSMUSDT
26:20.9,COMMISSION,-0.012242,USDT,KSMUSDT
51:41.5,COMMISSION,-0.038304,USDT,AVAXUSDT
51:41.5,COMMISSION,-0.15322559,USDT,AVAXUSDT
33:34.4,COMMISSION,-0.1040578,USDT,GTCUSDT
36:42.3,REALIZED_PNL,-1.053,USDT,GTCUSDT
36:42.3,COMMISSION,-0.0195702,USDT,GTCUSDT
36:42.3,COMMISSION,-0.03964535,USDT,GTCUSDT
36:42.3,COMMISSION,-0.0035126,USDT,GTCUSDT
36:42.3,REALIZED_PNL,-0.189,USDT,GTCUSDT
36:42.3,COMMISSION,-0.0195702,USDT,GTCUSDT
36:42.3,REALIZED_PNL,-1.053,USDT,GTCUSDT
36:42.3,COMMISSION,-0.0195702,USDT,GTCUSDT
36:42.3,REALIZED_PNL,-2.1251,USDT,GTCUSDT
36:42.3,REALIZED_PNL,-1.053,USDT,GTCUSDT
37:40.6,COMMISSION,-0.1006742,USDT,TLMUSDT
43:35.1,COMMISSION,-0.192,USDT,BTCUSDT
43:48.3,COMMISSION,-0.3840064,USDT,BTCUSDT
43:48.3,REALIZED_PNL,0.016,USDT,BTCUSDT
45:12.4,REALIZED_PNL,-1.2922,USDT,TLMUSDT
45:12.4,REALIZED_PNL,-1.7892,USDT,TLMUSDT
45:12.4,COMMISSION,-0.02734368,USDT,TLMUSDT
45:12.4,COMMISSION,-0.01592544,USDT,TLMUSDT
45:12.4,COMMISSION,-0.02148432,USDT,TLMUSDT
45:12.4,REALIZED_PNL,-1.0153,USDT,TLMUSDT
45:12.4,COMMISSION,-0.03786048,USDT,TLMUSDT
45:12.4,REALIZED_PNL,-0.7526,USDT,TLMUSDT
46:29.6,REALIZED_PNL,-14.612,USDT,AVAXUSDT
46:29.6,COMMISSION,-0.08992,USDT,AVAXUSDT
49:12.3,REALIZED_PNL,-10.0632,USDT,AVAXUSDT
49:12.3,COMMISSION,-0.0178136,USDT,AVAXUSDT
49:12.3,REALIZED_PNL,-3.3484,USDT,AVAXUSDT
49:12.3,COMMISSION,-0.0534336,USDT,AVAXUSDT
49:12.3,REALIZED_PNL,-3.3514,USDT,AVAXUSDT
49:12.3,COMMISSION,-0.0178124,USDT,AVAXUSDT
49:36.5,COMMISSION,-0.180648,USDT,CTKUSDT
49:36.5,REALIZED_PNL,-25.75999999,USDT,CTKUSDT
51:30.1,COMMISSION,-0.0117468,USDT,KSMUSDT
51:30.1,COMMISSION,-0.1057248,USDT,KSMUSDT
01:57.3,COMMISSION,-0.181984,USDT,AVAXUSDT
02:12.7,COMMISSION,-0.10124,USDT,CTKUSDT
04:34.4,COMMISSION,-0.16274159,USDT,AVAXUSDT
04:34.4,REALIZED_PNL,-0.289,USDT,AVAXUSDT
04:34.4,COMMISSION,-0.0180828,USDT,AVAXUSDT
04:34.4,REALIZED_PNL,-2.61,USDT,AVAXUSDT
21:41.2,COMMISSION,-0.0232736,USDT,KSMUSDT
21:46.6,COMMISSION,-0.10048,USDT,CTKUSDT
21:46.6,REALIZED_PNL,-1.9,USDT,CTKUSDT
26:50.5,COMMISSION,-0.0116712,USDT,KSMUSDT
29:00.8,COMMISSION,-0.0116892,USDT,KSMUSDT
32:44.9,COMMISSION,-0.0116644,USDT,KSMUSDT
40:02.5,COMMISSION,-0.01169,USDT,KSMUSDT
06:41.8,COMMISSION,-0.0114788,USDT,KSMUSDT
06:41.8,COMMISSION,-0.0114748,USDT,KSMUSDT
08:38.6,COMMISSION,-0.0115096,USDT,KSMUSDT
08:54.9,COMMISSION,-0.0115068,USDT,KSMUSDT
11:39.7,COMMISSION,-0.0114916,USDT,KSMUSDT
15:40.8,COMMISSION,-0.0115176,USDT,KSMUSDT
44:56.7,COMMISSION,-0.0113772,USDT,KSMUSDT
00:22.7,COMMISSION,-0.169644,USDT,KSMUSDT
00:22.7,COMMISSION,-0.2487672,USDT,KSMUSDT
01:58.7,REALIZED_PNL,1.68324324,USDT,KSMUSDT
01:58.7,COMMISSION,-0.1011024,USDT,KSMUSDT
03:10.5,REALIZED_PNL,2.32418918,USDT,KSMUSDT
03:10.5,COMMISSION,-0.0782292,USDT,KSMUSDT
04:04.4,COMMISSION,-0.055846,USDT,KSMUSDT
04:04.4,COMMISSION,-0.055846,USDT,KSMUSDT
04:26.6,COMMISSION,-0.110768,USDT,KSMUSDT
05:10.8,COMMISSION,-0.0111436,USDT,KSMUSDT
05:10.8,REALIZED_PNL,0.18591628,USDT,KSMUSDT
05:10.8,COMMISSION,-0.13372319,USDT,KSMUSDT
05:10.8,REALIZED_PNL,2.23099538,USDT,KSMUSDT
05:10.8,REALIZED_PNL,1.29441397,USDT,KSMUSDT
05:10.8,COMMISSION,-0.07800799,USDT,KSMUSDT
05:22.6,COMMISSION,-0.044568,USDT,KSMUSDT
05:22.6,COMMISSION,-0.05571,USDT,KSMUSDT
05:22.6,COMMISSION,-0.0111436,USDT,KSMUSDT
05:22.6,COMMISSION,-0.05571,USDT,KSMUSDT
05:22.6,COMMISSION,-0.05571,USDT,KSMUSDT
06:54.4,COMMISSION,-0.1005768,USDT,KSMUSDT
06:54.4,COMMISSION,-0.0111756,USDT,KSMUSDT
19:55.8,COMMISSION,-0.1385,USDT,KSMUSDT
19:55.8,REALIZED_PNL,6.23933427,USDT,KSMUSDT
20:13.2,COMMISSION,-0.0110928,USDT,KSMUSDT
20:13.2,COMMISSION,-0.16636799,USDT,KSMUSDT
20:13.2,COMMISSION,-0.0443632,USDT,KSMUSDT
20:25.0,COMMISSION,-0.244376,USDT,KSMUSDT
20:25.0,COMMISSION,-0.0111084,USDT,KSMUSDT
20:25.0,REALIZED_PNL,0.08223712,USDT,KSMUSDT
20:25.0,REALIZED_PNL,1.8312167,USDT,KSMUSDT
20:58.2,COMMISSION,-0.1113,USDT,KSMUSDT
21:21.8,COMMISSION,-0.022252,USDT,KSMUSDT
21:21.8,COMMISSION,-0.0111268,USDT,KSMUSDT
21:21.8,COMMISSION,-0.0445008,USDT,KSMUSDT
21:21.8,COMMISSION,-0.0222512,USDT,KSMUSDT
21:21.8,COMMISSION,-0.0111256,USDT,KSMUSDT
31:13.5,COMMISSION,-0.0224456,USDT,KSMUSDT
31:13.5,COMMISSION,-0.0448912,USDT,KSMUSDT
31:13.5,COMMISSION,-0.0112256,USDT,KSMUSDT
00:07.8,FUNDING_FEE,-0.00846842,USDT,KSMUSDT
53:44.3,COMMISSION,-0.0227432,USDT,KSMUSDT
53:44.3,REALIZED_PNL,-1.12114184,USDT,KSMUSDT
53:44.3,REALIZED_PNL,-5.69570923,USDT,KSMUSDT
53:44.3,COMMISSION,-0.113752,USDT,KSMUSDT
55:41.8,REALIZED_PNL,-2.12628369,USDT,KSMUSDT
55:41.8,COMMISSION,-0.0113604,USDT,KSMUSDT
55:41.8,REALIZED_PNL,-11.14198939,USDT,KSMUSDT
55:41.8,COMMISSION,-0.0454368,USDT,KSMUSDT
55:41.8,COMMISSION,-0.0227184,USDT,KSMUSDT
55:41.8,REALIZED_PNL,-0.53257092,USDT,KSMUSDT
55:41.8,COMMISSION,-0.0227184,USDT,KSMUSDT
55:41.8,COMMISSION,-0.04544,USDT,KSMUSDT
55:41.8,REALIZED_PNL,-2.13428369,USDT,KSMUSDT
55:41.8,REALIZED_PNL,-1.05914184,USDT,KSMUSDT
55:41.8,REALIZED_PNL,-2.11828369,USDT,KSMUSDT
55:41.8,REALIZED_PNL,-1.05914184,USDT,KSMUSDT
55:41.8,COMMISSION,-0.2385516,USDT,KSMUSDT
55:41.8,COMMISSION,-0.0454432,USDT,KSMUSDT
00:15.8,COMMISSION,-0.0113192,USDT,KSMUSDT
00:15.8,COMMISSION,-0.03396119,USDT,KSMUSDT
00:15.8,COMMISSION,-0.0113212,USDT,KSMUSDT
00:15.8,COMMISSION,-0.1698,USDT,KSMUSDT
00:32.6,REALIZED_PNL,0.4964,USDT,KSMUSDT
00:32.6,COMMISSION,-0.0226128,USDT,KSMUSDT
00:32.6,REALIZED_PNL,0.0684,USDT,KSMUSDT
00:32.6,COMMISSION,-0.1922428,USDT,KSMUSDT
00:32.6,COMMISSION,-0.011308,USDT,KSMUSDT
00:32.6,REALIZED_PNL,0.0302,USDT,KSMUSDT
13:13.0,COMMISSION,-0.022552,USDT,KSMUSDT
13:13.0,COMMISSION,-0.0901984,USDT,KSMUSDT
15:15.5,REALIZED_PNL,0.0978,USDT,KSMUSDT
15:15.5,COMMISSION,-0.03378599,USDT,KSMUSDT
15:15.5,COMMISSION,-0.0788312,USDT,KSMUSDT
15:15.5,REALIZED_PNL,0.2352,USDT,KSMUSDT
55:32.0,COMMISSION,-0.078526,USDT,KSMUSDT
55:32.0,COMMISSION,-0.0336552,USDT,KSMUSDT
55:50.1,COMMISSION,-0.0336156,USDT,KSMUSDT
55:50.1,COMMISSION,-0.0224128,USDT,KSMUSDT
55:50.1,COMMISSION,-0.044824,USDT,KSMUSDT
55:50.1,COMMISSION,-0.0112056,USDT,KSMUSDT
00:57.0,REALIZED_PNL,1.3013,USDT,KSMUSDT
00:57.0,REALIZED_PNL,2.3907,USDT,KSMUSDT
00:57.0,COMMISSION,-0.14479919,USDT,KSMUSDT
00:57.0,COMMISSION,-0.0779632,USDT,KSMUSDT
01:40.7,COMMISSION,-0.03351359,USDT,KSMUSDT
01:40.7,COMMISSION,-0.1340496,USDT,KSMUSDT
01:48.9,COMMISSION,-0.0115504,USDT,KSMUSDT
01:48.9,COMMISSION,-0.0230944,USDT,KSMUSDT
01:48.9,REALIZED_PNL,-0.9488,USDT,KSMUSDT
01:48.9,COMMISSION,-0.0115508,USDT,KSMUSDT
01:48.9,REALIZED_PNL,-0.9408,USDT,KSMUSDT
01:48.9,COMMISSION,-0.0115472,USDT,KSMUSDT
01:48.9,REALIZED_PNL,-1.8816,USDT,KSMUSDT
01:48.9,REALIZED_PNL,-0.9498,USDT,KSMUSDT
02:14.8,REALIZED_PNL,-9.358,USDT,KSMUSDT
02:14.8,COMMISSION,-0.115452,USDT,KSMUSDT
09:08.8,COMMISSION,-0.0180628,USDT,AVAXUSDT
09:36.0,COMMISSION,-0.0269028,USDT,CTKUSDT
15:36.0,COMMISSION,-0.0812756,USDT,KSMUSDT
15:36.0,COMMISSION,-0.0232272,USDT,KSMUSDT
15:36.0,COMMISSION,-0.011614,USDT,KSMUSDT
15:41.9,COMMISSION,-0.0183928,USDT,AVAXUSDT
15:41.9,REALIZED_PNL,0.825,USDT,AVAXUSDT
31:02.7,COMMISSION,-0.2650428,USDT,KSMUSDT
31:07.1,REALIZED_PNL,-0.294,USDT,KSMUSDT
31:07.1,COMMISSION,-0.0230584,USDT,KSMUSDT
31:07.1,COMMISSION,-0.2421132,USDT,KSMUSDT
31:07.1,REALIZED_PNL,-0.028,USDT,KSMUSDT
37:14.5,REALIZED_PNL,-0.729,USDT,CTKUSDT
37:14.5,COMMISSION,-0.0266112,USDT,CTKUSDT
19:29.7,COMMISSION,-0.11482,USDT,KSMUSDT
19:29.7,COMMISSION,-0.0229608,USDT,KSMUSDT
19:29.7,REALIZED_PNL,-56.89819047,USDT,KSMUSDT
19:29.7,REALIZED_PNL,-11.10650793,USDT,KSMUSDT
19:29.7,REALIZED_PNL,-2.22930158,USDT,KSMUSDT
19:29.7,COMMISSION,-0.58548,USDT,KSMUSDT
27:20.6,COMMISSION,-0.0628224,USDT,CTKUSDT
48:46.1,REALIZED_PNL,-2.624,USDT,CTKUSDT
48:46.1,COMMISSION,-0.0617728,USDT,CTKUSDT
49:58.3,COMMISSION,-0.11952,USDT,SOLUSDT
00:07.9,FUNDING_FEE,0.02991484,USDT,SOLUSDT
02:27.3,COMMISSION,-0.1213824,USDT,SOLUSDT
02:27.3,REALIZED_PNL,-4.656,USDT,SOLUSDT
03:15.8,COMMISSION,-0.0968,USDT,CTKUSDT
10:49.1,COMMISSION,-0.09596,USDT,CTKUSDT
